date,fifth-price,fifth-value,first-price,first-value,fourth-price,fourth-value,last2-price,last2-value,last3b-price,last3b-value,last3f-price,last3f-value,near1-price,near1-value,second-price,second-value,third-price,third-value
2015-04-16,20000.00,887959|237152|308213|301330|800548|376713|551499|313976|508220|737971|796910|938458|273920|896179|716302|727605|065635|922937|509574|720595|082066|129995|678875|533905|925561|365848|260746|599180|273282|367197|093156|542640|658022|530391|841685|777646|095875|167361|710090|880217|328147|068188|611163|612636|676797|719258|457861|598156|449646|490627|727066|833692|365296|726583|318225|651030|588452|686725|228885|239569|614908|684510|426910|081587|365235|625599|515143|926657|707311|858633|519979|860920|900192|109331|207874|411893|610593|691882|190397|470947|712043|271408|807284|816458|562593|019426|011262|544435|283890|677393|563793|057422|113235|204224|562983|886517|683696|831412|353975|416861,6000000.00,506260,40000.00,388723|726657|983215|537674|162147|792014|538511|259498|092572|835624|545085|647445|645746|973876|838578|135376|079637|186693|462370|487774|910172|063027|909196|666136|216682|006845|115033|255379|043858|230685|286416|559727|354109|455746|752916|276008|110224|490542|662871|013945|967420|942437|466590|864358|830566|330812|713117|958133|009766|649480,2000.00,38,4000.00,101|164|973|495,4000.00,,100000.00,506259|506261,200000.00,221215|954583|643834|372884|030850,80000.00,142065|617913|981828|085367|254052|813134|233600|518371|026043|495354
2015-05-02,20000.00,257180|797868|277315|170021|958685|216594|625945|314992|081450|984282|252100|908726|450090|841677|987779|116532|846636|243178|622644|180329|976490|129411|453204|547452|522979|930733|012146|716711|049214|132958|626850|137664|799349|339996|447981|184959|498866|813632|959234|679291|211369|706736|979350|226514|603630|069961|123151|583697|823395|730566|841972|548204|461366|339092|551418|520038|659752|656675|084265|182749|440402|892103|926237|839624|404006|131544|453219|290047|039664|402797|712897|772704|708820|593008|644360|840928|810299|671246|208077|944218|311638|308427|428171|488367|061797|435863|930414|977263|890428|534769|299993|713029|733547|134777|674863|819759|245637|157609|933000|958466,6000000.00,543466,40000.00,228682|385355|461090|463272|623578|114033|519866|415936|728745|895367|591474|242497|697049|901278|975159|128200|148251|056392|917538|569089|052167|863151|006742|307315|434780|210686|067687|502877|801386|058537|933862|512781|827229|745632|265038|673561|890822|381958|804338|656045|669553|337046|148315|734811|427742|307667|817456|973510|697087|607543,2000.00,30,4000.00,818|163|366|195,4000.00,,100000.00,543465|543467,200000.00,888856|125430|136215|538676|699840,80000.00,303307|538540|154249|859431|025251|245134|575517|561270|360189|842572
2015-05-16,20000.00,664350|616273|263023|741660|619324|017983|863629|521725|508128|802487|193296|786738|623016|533784|528604|884791|866849|606487|209427|091420|076147|838966|224034|672644|596569|639299|663348|168867|850302|199639|132021|365839|133047|368486|358596|986482|309241|918441|361382|043589|494769|456870|214535|158366|589817|116343|784951|206618|236829|339706|423582|610012|618787|531300|849282|302298|379963|937261|778223|733448|838361|424328|102617|736090|543329|471709|716507|923683|101492|529206|375871|660988|022681|833428|651655|007825|961708|355047|915782|486669|201161|728273|981060|953554|356357|494404|137850|459579|205452|228731|107879|739813|265190|756359|695414|176191|946785|404006|272447|898108,6000000.00,011421,40000.00,607521|640879|720911|842839|678275|423950|652387|716222|134650|398039|665894|520522|286411|551125|912612|408630|158822|834157|820338|692511|523416|029776|627875|684606|801522|530536|835942|105120|320625|089913|131316|023394|171244|192735|919429|095382|760695|614851|848619|986547|709730|390325|740327|205044|552844|068564|164380|310405|561610|833645,2000.00,38,4000.00,799|484|851|928,4000.00,,100000.00,011420|011422,200000.00,835445|432344|776068|888178|108831,80000.00,587421|724764|766304|299490|123161|681571|086820|610356|330393|778781
2015-06-02,20000.00,363200|884405|175768|988211|154875|198490|316425|994918|121936|977475|961390|953021|751452|683020|876680|161977|956548|628997|426513|937110|522734|797470|420301|537297|834142|122586|162821|796586|270051|241283|602660|658275|393016|580766|927873|544657|419167|354343|921479|266379|289160|221848|592490|208145|766395|102835|336958|411992|816422|035758|525742|756456|083894|235984|870212|363813|494560|188695|865145|581605|436377|818768|576684|302591|813581|551313|096692|888259|853185|104669|915634|411395|564393|993430|012814|415451|517123|756300|633654|020696|268710|590083|543703|019306|433817|252896|156450|074831|308073|102500|592303|349449|012024|905168|083786|639355|158902|806991|833881|165744,6000000.00,388881,40000.00,589793|854863|782640|314898|539253|924100|301689|031256|604084|985171|095615|538624|404416|547853|436285|906568|430561|371872|684411|199664|792424|073253|107528|990305|873732|193460|267488|774725|628879|570420|905778|283131|282451|230380|476658|308504|586832|064461|013168|546570|521710|789142|397263|374637|389980|765560|476230|376682|580903|410767,2000.00,65,4000.00,876|700|969|314,4000.00,,100000.00,388880|388882,200000.00,693749|476940|547077|397962|043212,80000.00,386592|849241|902054|636485|756305|810937|197527|737801|806487|726055
2015-06-16,20000.00,750335|716220|932794|170308|484647|919751|165377|281252|315308|962850|922291|843578|123833|136798|084921|365704|510235|068839|074712|122048|788094|161380|891000|374680|739965|089583|570239|442246|483250|667333|538437|644404|381827|239792|713188|627917|402115|722096|735041|572765|883416|422863|049286|037146|594984|416869|377030|086723|376138|610303|852997|399371|084930|886944|699964|968047|760851|430942|154367|354058|247080|413247|388727|986283|679837|679324|137042|872499|660978|604596|297805|892711|730938|612360|388657|620680|129188|389766|056850|400189|794898|622418|806234|950366|901607|883610|580583|240370|777702|849817|233106|414631|470269|960877|414750|241538|245634|481927|634001|369786,6000000.00,644742,40000.00,063145|338173|328289|271447|719887|778272|802107|358586|546591|749428|787435|581365|740728|508537|579732|243160|086317|612157|262871|639082|681060|272709|013178|832240|845517|415399|797590|959594|826522|800734|920576|188097|865249|610807|321754|242384|002635|382873|553102|718956|403710|939792|401366|253017|663379|061510|225661|340122|002315|271863,2000.00,05,4000.00,429|253|386|532,4000.00,,100000.00,644741|644743,200000.00,514169|477531|030318|624107|466912,80000.00,094926|085704|069920|312720|727902|020519|465904|652259|050950|253213
2015-07-01,20000.00,659263|465254|160613|726178|902056|718278|089338|777749|202971|507636|926611|589751|320978|353524|019616|642514|508018|830724|785527|076192|445431|236430|579668|207748|564236|012859|181185|335536|679549|707856|843233|757062|831657|949808|204577|691547|403162|670345|731270|844877|970075|516337|334637|252566|436420|240403|548374|806104|535290|974150|348777|424197|090677|899794|279034|046131|750988|182685|764070|676574|392356|082444|757556|715316|741051|024132|498868|397410|062749|465120|364776|726746|532638|098863|755131|439639|474216|583908|668262|241370|337919|343350|239305|692394|986856|804300|248781|173962|013023|802076|537647|056763|534538|312933|158847|935923|285773|774570|719458|494849,6000000.00,759049,40000.00,153120|596157|095174|419578|385016|799386|186666|135799|992640|064927|086480|687399|107939|232738|975820|405810|499648|899581|512691|049127|747900|740124|356966|468987|191054|703403|282197|618490|746643|810176|006873|350365|099644|071259|922658|567537|056744|610651|601731|109030|844396|307547|690745|364220|054572|738619|153022|763451|557359|313159,2000.00,26,4000.00,565|814|081|567,4000.00,,100000.00,759048|759050,200000.00,142165|854574|448978|502364|753462,80000.00,288876|413926|727884|999461|144179|671896|293814|699222|324551|593692
2015-07-16,20000.00,368799|863245|338556|562747|830441|504453|725551|443904|823427|120961|185916|402638|552086|383774|596631|296781|252116|861319|822392|438119|316397|708680|662617|573511|881610|961156|384068|976885|472894|405928|635101|822656|302156|415458|426948|325677|472847|466360|331488|430246|294634|088243|457846|223102|994067|558533|052654|749673|541594|617861|979796|640287|390818|905161|965883|342712|067309|343853|746359|409385|544982|375517|083192|891176|688736|047720|012703|715345|926983|705979|576976|710382|940461|249618|296154|765382|373582|387781|748409|947070|419791|616949|400401|590516|726179|670414|072645|774503|539106|100706|971495|143208|722574|104339|083965|146105|711593|085607|015861|499884,6000000.00,121507,40000.00,346712|956492|861983|899444|168194|461626|837134|204736|267849|425625|261969|576271|703914|490115|230865|483669|160247|518056|444843|437719|564762|871140|918834|948882|433709|089494|951724|746958|058601|916321|535977|120541|978532|342427|894751|267381|396006|004386|527003|289129|215188|561308|960832|482182|008940|140203|057086|696563|164502|007335,2000.00,49,4000.00,761|461|830|294,4000.00,,100000.00,121506|121508,200000.00,370940|837831|544499|186674|601679,80000.00,276466|892478|823492|822796|903008|576343|952168|111057|165950|786170
2015-08-01,20000.00,382497|666002|072237|167365|301638|890498|744312|537716|824011|696116|007872|120791|726321|726406|444000|385366|902509|176944|759435|573060|719826|315162|449871|552024|707561|347068|746081|886531|905323|940388|656557|556859|606953|133273|606964|611357|679142|953993|438295|980975|600013|699056|620599|822792|898593|899670|058714|621659|773252|616981|738599|040515|100278|363612|225454|621094|365241|706076|480421|259558|645083|909004|358929|650909|974086|742852|617755|477960|359447|636965|980152|255617|994067|034878|931002|506826|187033|082076|913981|510527|978244|730912|019796|500667|466759|342107|915652|935821|907227|502450|695100|907327|348051|680094|350704|027212|919903|577851|426145|753101,6000000.00,518677,40000.00,149909|694603|575751|332486|826185|047305|307316|655919|267684|038204|081092|498191|766569|713268|933920|642670|214956|262441|327820|809336|073005|136798|311110|162704|996464|808813|726181|849373|453890|935595|792257|371243|281517|788803|047200|008783|435860|271008|124345|674912|913119|352515|273050|148345|443336|793705|046283|044544|830792|911701,2000.00,53,4000.00,598|889|333|648,4000.00,,100000.00,518676|518678,200000.00,762092|815107|740798|178566|251134,80000.00,384173|422150|739097|025519|192734|020384|716812|559790|605683|141504
2015-08-16,20000.00,388708|996611|131836|506248|589613|344414|975503|738321|453524|711005|004996|504170|262591|301881|553333|251284|184680|734833|300725|506306|083327|742455|099567|979833|839223|507155|449567|783970|050321|586796|064291|662319|057666|054501|309824|309638|629039|467970|356534|757014|728600|556001|220040|620093|082688|753049|953136|539638|183965|688870|840466|087837|599294|758805|596565|981843|435384|197289|827188|853290|637095|240973|763763|209025|686362|967433|944656|372826|105013|376568|744984|077229|435709|129937|015994|247377|907143|689797|551736|340630|323302|202265|681097|126813|375323|785594|366514|965841|654310|843252|302832|005291|580771|867663|289918|763600|085652|636145|725660|113483,6000000.00,033363,40000.00,614039|760345|446796|796369|133575|428754|218017|455532|433049|376665|160181|054403|494005|538140|952416|168551|537468|400155|517921|884463|837674|714413|677653|933802|328762|275019|199132|191297|696057|569235|207791|826376|042221|563338|698960|453969|892735|466114|952146|600204|433294|854138|491520|974407|847386|798323|743343|170787|584717|118435,2000.00,40,4000.00,781|227|624|648,4000.00,,100000.00,033362|033364,200000.00,864720|311626|666669|237761|475040,80000.00,308520|220927|249450|001811|714957|374916|249505|531299|558296|310775
2015-09-01,20000.00,094668|242105|276768|905468|973082|907877|843607|954664|730411|249674|714964|751480|060774|298071|660924|235597|483577|924699|500182|237676|536019|095982|906478|130145|626795|989930|375351|329764|753390|394083|680183|793947|518433|551188|466266|324915|729317|399006|829917|634683|768549|388771|112817|070660|504513|983116|167353|898948|877321|501316|698012|532886|741781|789425|285834|663878|568402|002045|800415|267949|872795|665931|501857|748095|675331|361678|115416|046709|967127|310209|515226|412347|298414|154153|911873|164919|367169|963887|818206|942249|558572|337111|130336|920495|772857|126960|638011|065680|438993|886018|538987|210760|871811|784609|415599|079870|849198|126796|812413|014668,6000000.00,021094,40000.00,499959|028773|922815|314291|606526|941864|404137|153683|900653|451399|790255|633808|708203|461489|994729|978882|566718|305294|253769|586820|482564|630657|247236|589288|827256|786095|386389|195921|968072|641052|754820|133727|448038|393421|367990|247871|303019|012922|813278|596172|444269|359022|000467|145163|343066|963426|917919|612032|155431|228222,2000.00,89,4000.00,819|068,4000.00,260|403,100000.00,021093|021095,200000.00,312266|846674|049585|274514|227915,80000.00,218239|507487|082869|247194|329358|091929|482710|157263|999770|754988
2015-09-16,20000.00,409022|906918|363639|811356|757868|143763|957331|198373|098960|533667|874249|642676|563294|634384|700693|289236|384162|397980|428748|781098|173231|024358|901627|197327|726648|511802|452320|773062|739596|181304|085606|386726|910223|338169|381794|392931|093382|554406|044997|575914|404999|915080|605489|853879|723338|620641|150682|206322|446728|137390|741889|789150|283224|969301|526806|335877|990473|669859|809689|589663|846737|676076|182747|160508|761758|853694|413141|915447|293166|367626|354632|193847|058549|433892|943623|759373|818158|793289|013966|071829|428943|998835|195896|955014|195499|394992|678505|290739|865128|172252|065342|001701|472633|980499|767986|478830|947011|201718|318311|596704,6000000.00,743148,40000.00,244300|783103|157472|810452|418325|927162|847966|424648|018774|321782|979830|985386|625660|277245|269677|239060|062855|453359|088890|927719|708124|630980|690999|236129|634626|830119|215573|224718|013707|364474|330006|165713|481484|324554|799285|002054|101751|759044|024302|823434|986398|733471|844772|740194|089428|839447|199432|473850|021487|980987,2000.00,06,4000.00,375|084,4000.00,435|209,100000.00,743147|743149,200000.00,976084|428676|578050|902293|256213,80000.00,081853|193258|927532|197197|558156|521349|221784|070764|852021|092726
